REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7
0.84250325,1.2543878,1.1571565,1.1681297,0.73311051,0.62210481,1.0653587
0.55885374,1.1956003,1.2440406,0.99896471,0.52596003,0.9389043,1.1355961
0.42572016,0.87571542,1.2532851,0.87928027,0.6313485,1.1287058,1.1533842
0.7504306,0.61252082,0.93967388,0.66864116,0.97849655,1.1699535,1.0678134
0.97291951,0.45699619,0.65403177,0.73694626,1.0578901,1.2412759,0.81349649
0.93785503,0.74030148,0.45549437,0.97850487,1.0888001,0.98090748,0.6624666
1.0653587,1.0017485,0.64110939,1.1571565,1.1681297,0.73311051,0.62210481
1.1355961,0.98958385,0.96727507,1.2440406,0.99896471,0.52596003,0.9389043
1.1533842,1.0949833,0.98419122,1.2532851,0.87928027,0.6313485,1.1287058
1.0678134,1.1249612,1.0332443,0.93967388,0.66864116,0.97849655,1.1699535
0.81349649,1.0658962,1.144057,0.65403177,0.73694626,1.0578901,1.2412759
0.6624666,0.95636335,1.0922307,0.45549437,0.97850487,1.0888001,0.98090748
0.62210481,0.74498806,1.048582,0.64110939,1.1571565,1.1681297,0.73311051
0.9389043,0.72563393,0.8044756,0.96727507,1.2440406,0.99896471,0.52596003
1.1287058,0.83530455,0.71465526,0.98419122,1.2532851,0.87928027,0.6313485
1.1699535,1.0977307,0.7129601,1.0332443,0.93967388,0.66864116,0.97849655
1.2412759,1.2314926,0.99300973,1.144057,0.65403177,0.73694626,1.0578901
0.98090748,1.3167422,1.1766813,1.0922307,0.45549437,0.97850487,1.0888001
0.73311051,1.1172604,1.2618288,1.048582,0.64110939,1.1571565,1.1681297
0.52596003,0.76900341,1.2517022,0.8044756,0.96727507,1.2440406,0.99896471
0.6313485,0.50549771,0.9207817,0.71465526,0.98419122,1.2532851,0.87928027
0.97849655,0.4445099,0.6236971,0.7129601,1.0332443,0.93967388,0.66864116
1.0578901,0.82808038,0.43562308,0.99300973,1.144057,0.65403177,0.73694626
1.0888001,0.96930396,0.64988558,1.1766813,1.0922307,0.45549437,0.97850487
1.1681297,0.92772189,0.95895791,1.2618288,1.048582,0.64110939,1.1571565
0.99896471,1.1010458,0.95866122,1.2517022,0.8044756,0.96727507,1.2440406
0.87928027,1.1366939,1.0183775,0.9207817,0.71465526,0.98419122,1.2532851
0.66864116,1.1770457,1.1415533,0.6236971,0.7129601,1.0332443,0.93967388
0.73694626,1.0282839,1.1289579,0.43562308,0.99300973,1.144057,0.65403177
0.97850487,0.78657093,1.1022163,0.64988558,1.1766813,1.0922307,0.45549437
1.1571565,0.62340354,0.84414928,0.95895791,1.2618288,1.048582,0.64110939
1.2440406,0.6347614,0.69891813,0.95866122,1.2517022,0.8044756,0.96727507
1.2532851,0.96941037,0.62493643,1.0183775,0.9207817,0.71465526,0.98419122
0.93967388,1.1224823,0.9004923,1.1415533,0.6236971,0.7129601,1.0332443
0.65403177,1.1576217,1.1246569,1.1289579,0.43562308,0.99300973,1.144057
0.45549437,1.2147442,1.1850486,1.1022163,0.64988558,1.1766813,1.0922307
0.64110939,0.95631199,1.26464,0.84414928,0.95895791,1.2618288,1.048582
0.96727507,0.73947874,1.0193893,0.69891813,0.95866122,1.2517022,0.8044756
0.98419122,0.54187646,0.73830722,0.62493643,1.0183775,0.9207817,0.71465526
1.0332443,0.68681641,0.5192175,0.9004923,1.1415533,0.6236971,0.7129601
1.144057,1.0131445,0.56836076,1.1246569,1.1289579,0.43562308,0.99300973
1.0922307,1.0865854,0.93609361,1.1850486,1.1022163,0.64988558,1.1766813
1.048582,1.1414849,1.0324202,1.26464,0.84414928,0.95895791,1.2618288
0.8044756,1.159463,1.0360676,1.0193893,0.69891813,0.95866122,1.2517022
0.71465526,0.944116,1.1675966,0.73830722,0.62493643,1.0183775,0.9207817
0.7129601,0.77794034,1.0504944,0.5192175,0.9004923,1.1415533,0.6236971
0.99300973,0.59741518,0.98129158,0.56836076,1.1246569,1.1289579,0.43562308
1.1766813,0.77225037,0.75798016,0.93609361,1.1850486,1.1022163,0.64988558
1.2618288,1.058736,0.71660079,1.0324202,1.26464,0.84414928,0.95895791
1.2517022,1.1485933,0.83950658,1.0360676,1.0193893,0.69891813,0.95866122
0.9207817,1.2344562,1.0870027,1.1675966,0.73830722,0.62493643,1.0183775
0.6236971,1.1458853,1.2170776,1.0504944,0.5192175,0.9004923,1.1415533
0.43562308,0.85415118,1.3123779,0.98129158,0.56836076,1.1246569,1.1289579
0.64988558,0.62127481,1.1361782,0.75798016,0.93609361,1.1850486,1.1022163
0.95895791,0.49756097,0.79337369,0.71660079,1.0324202,1.26464,0.84414928
0.95866122,0.80931406,0.52230472,0.83950658,1.0360676,1.0193893,0.69891813
1.0183775,1.0430891,0.43857925,1.0870027,1.1675966,0.73830722,0.62493643
1.1415533,1.0367506,0.8087395,1.2170776,1.0504944,0.5192175,0.9004923
1.1289579,1.1608048,0.97422631,1.3123779,0.98129158,0.56836076,1.1246569
1.1022163,1.0902522,0.93291515,1.1361782,0.75798016,0.93609361,1.1850486
0.84414928,0.96945804,1.094753,0.79337369,0.71660079,1.0324202,1.26464
0.69891813,0.79607346,1.1335086,0.52230472,0.83950658,1.0360676,1.0193893
0.62493643,0.67035674,1.1645714,0.43857925,1.0870027,1.1675966,0.73830722
0.9004923,0.82493,1.0315895,0.8087395,1.2170776,1.0504944,0.5192175
1.1246569,1.0685565,0.79058261,0.97422631,1.3123779,0.98129158,0.56836076
1.1850486,1.1912458,0.63878936,0.93291515,1.1361782,0.75798016,0.93609361
1.26464,1.2916937,0.64385427,1.094753,0.79337369,0.71660079,1.0324202
1.0193893,1.1585237,0.97290237,1.1335086,0.52230472,0.83950658,1.0360676
0.73830722,0.82653804,1.1330941,1.1645714,0.43857925,1.0870027,1.1675966
0.5192175,0.55624667,1.173896,1.0315895,0.8087395,1.2170776,1.0504944
0.56836076,0.44364773,1.2210669,0.79058261,0.97422631,1.3123779,0.98129158
0.93609361,0.78679896,0.94813374,0.63878936,0.93291515,1.1361782,0.75798016
1.0324202,0.98947432,0.71548595,0.64385427,1.094753,0.79337369,0.71660079
1.0360676,0.95587476,0.52046031,0.97290237,1.1335086,0.52230472,0.83950658
1.1675966,1.0976735,0.68100333,1.1330941,1.1645714,0.43857925,1.0870027
1.0504944,1.1247419,1.0072944,1.173896,1.0315895,0.8087395,1.2170776
0.98129158,1.122047,1.0641199,1.2210669,0.79058261,0.97422631,1.3123779
0.75798016,0.99754667,1.1194312,0.94813374,0.63878936,0.93291515,1.1361782
0.71660079,0.77406653,1.1522817,0.71548595,0.64385427,1.094753,0.79337369
0.83950658,0.67630712,0.97118023,0.52046031,0.97290237,1.1335086,0.52230472
1.0870027,0.72445263,0.82966445,0.68100333,1.1330941,1.1645714,0.43857925
1.2170776,1.0303591,0.63876024,1.0072944,1.173896,1.0315895,0.8087395
1.3123779,1.1801427,0.76770138,1.0641199,1.2210669,0.79058261,0.97422631
1.1361782,1.2506686,1.0325752,1.1194312,0.94813374,0.63878936,0.93291515
0.79337369,1.1989987,1.1660632,1.1522817,0.71548595,0.64385427,1.094753
0.52230472,0.87114663,1.2543878,0.97118023,0.52046031,0.97290237,1.1335086
0.43857925,0.60602798,1.1956003,0.82966445,0.68100333,1.1330941,1.1645714
0.8087395,0.45163741,0.87571542,0.63876024,1.0072944,1.173896,1.0315895
0.97422631,0.73553573,0.61252082,0.76770138,1.0641199,1.2210669,0.79058261
0.93291515,0.99456302,0.45699619,1.0325752,1.1194312,0.94813374,0.63878936
1.094753,0.98098646,0.74030148,1.1660632,1.1522817,0.71548595,0.64385427
1.1335086,1.0857031,1.0017485,1.2543878,0.97118023,0.52046031,0.97290237
1.1645714,1.1289641,0.98958385,1.1956003,0.82966445,0.68100333,1.1330941
1.0315895,1.0828069,1.0949833,0.87571542,0.63876024,1.0072944,1.173896
0.79058261,0.98224963,1.1249612,0.61252082,0.76770138,1.0641199,1.2210669
0.63878936,0.75966277,1.0658962,0.45699619,1.0325752,1.1194312,0.94813374
0.64385427,0.71111527,0.95636335,0.74030148,1.1660632,1.1522817,0.71548595
0.97290237,0.78645769,0.74498806,1.0017485,1.2543878,0.97118023,0.52046031
1.1330941,1.0673541,0.72563393,0.98958385,1.1956003,0.82966445,0.68100333
1.173896,1.2116816,0.83530455,1.0949833,0.87571542,0.63876024,1.0072944
1.2210669,1.2990734,1.0977307,1.1249612,0.61252082,0.76770138,1.0641199
0.94813374,1.1657704,1.2314926,1.0658962,0.45699619,1.0325752,1.1194312
0.71548595,0.81779454,1.3167422,0.95636335,0.74030148,1.1660632,1.1522817
0.52046031,0.54428063,1.1172604,0.74498806,1.0017485,1.2543878,0.97118023
0.68100333,0.43047549,0.76900341,0.72563393,0.98958385,1.1956003,0.82966445
1.0072944,0.7783259,0.50549771,0.83530455,1.0949833,0.87571542,0.63876024
1.0641199,0.97551443,0.4445099,1.0977307,1.1249612,0.61252082,0.76770138
1.1194312,0.93705618,0.82808038,1.2314926,1.0658962,0.45699619,1.0325752
1.1522817,1.0807206,0.96930396,1.3167422,0.95636335,0.74030148,1.1660632
0.97118023,1.1339189,0.92772189,1.1172604,0.74498806,1.0017485,1.2543878
0.82966445,1.1551319,1.1010458,0.76900341,0.72563393,0.98958385,1.1956003
0.63876024,1.047361,1.1366939,0.50549771,0.83530455,1.0949833,0.87571542
0.76770138,0.80021464,1.1770457,0.4445099,1.0977307,1.1249612,0.61252082
1.0325752,0.65377513,1.0282839,0.82808038,1.2314926,1.0658962,0.45699619
1.1660632,0.63810292,0.78657093,0.96930396,1.3167422,0.95636335,0.74030148
1.2543878,0.96140773,0.62340354,0.92772189,1.1172604,0.74498806,1.0017485
1.1956003,1.1354401,0.6347614,1.1010458,0.76900341,0.72563393,0.98958385
0.87571542,1.1782311,0.96941037,1.1366939,0.50549771,0.83530455,1.0949833
0.61252082,1.2323246,1.1224823,1.1770457,0.4445099,1.0977307,1.1249612
0.45699619,0.95811452,1.1576217,1.0282839,0.82808038,1.2314926,1.0658962
0.74030148,0.71400985,1.2147442,0.78657093,0.96930396,1.3167422,0.95636335
1.0017485,0.51434848,0.95631199,0.62340354,0.92772189,1.1172604,0.74498806
0.98958385,0.65876782,0.73947874,0.6347614,1.1010458,0.76900341,0.72563393
1.0949833,0.99374878,0.54187646,0.96941037,1.1366939,0.50549771,0.83530455
1.1249612,1.0532057,0.68681641,1.1224823,1.1770457,0.4445099,1.0977307
1.0658962,1.0987291,1.0131445,1.1576217,1.0282839,0.82808038,1.2314926
0.95636335,1.1569941,1.0865854,1.2147442,0.78657093,0.96930396,1.3167422
0.74498806,0.99327584,1.1414849,0.95631199,0.62340354,0.92772189,1.1172604
0.72563393,0.87055783,1.159463,0.73947874,0.6347614,1.1010458,0.76900341
0.83530455,0.66607204,0.944116,0.54187646,0.96941037,1.1366939,0.50549771
1.0977307,0.75154249,0.77794034,0.68681641,1.1224823,1.1770457,0.4445099
1.2314926,0.99147904,0.59741518,1.0131445,1.1576217,1.0282839,0.82808038
1.3167422,1.1618652,0.77225037,1.0865854,1.2147442,0.78657093,0.96930396
1.1172604,1.2531013,1.058736,1.1414849,0.95631199,0.62340354,0.92772189
0.76900341,1.2445235,1.1485933,1.159463,0.73947874,0.6347614,1.1010458
0.50549771,0.92459418,1.2344562,0.944116,0.54187646,0.96941037,1.1366939
0.4445099,0.63924685,1.1458853,0.77794034,0.68681641,1.1224823,1.1770457
0.82808038,0.44899067,0.85415118,0.59741518,1.0131445,1.1576217,1.0282839
0.96930396,0.65946924,0.62127481,0.77225037,1.0865854,1.2147442,0.78657093
0.92772189,0.9716526,0.49756097,1.058736,1.1414849,0.95631199,0.62340354
1.1010458,0.97791817,0.80931406,1.1485933,1.159463,0.73947874,0.6347614
1.1366939,1.0391898,1.0430891,1.2344562,0.944116,0.54187646,0.96941037
1.1770457,1.1412631,1.0367506,1.1458853,0.77794034,0.68681641,1.1224823
1.0282839,1.0983393,1.1608048,0.85415118,0.59741518,1.0131445,1.1576217
0.78657093,1.049342,1.0902522,0.62127481,0.77225037,1.0865854,1.2147442
0.62340354,0.80399406,0.96945804,0.49756097,1.058736,1.1414849,0.95631199
0.6347614,0.70992449,0.79607346,0.80931406,1.1485933,1.159463,0.73947874
0.96941037,0.70350356,0.67035674,1.0430891,1.2344562,0.944116,0.54187646
1.1224823,0.98952236,0.82493,1.0367506,1.1458853,0.77794034,0.68681641
1.1576217,1.1734521,1.0685565,1.1608048,0.85415118,0.59741518,1.0131445
1.2147442,1.2538876,1.1912458,1.0902522,0.62127481,0.77225037,1.0865854
0.95631199,1.25085,1.2916937,0.96945804,0.49756097,1.058736,1.1414849
0.73947874,0.92423636,1.1585237,0.79607346,0.80931406,1.1485933,1.159463
0.54187646,0.6307003,0.82653804,0.67035674,1.0430891,1.2344562,0.944116
0.68681641,0.44136962,0.55624667,0.82493,1.0367506,1.1458853,0.77794034
1.0131445,0.64946966,0.44364773,1.0685565,1.1608048,0.85415118,0.59741518
1.0865854,0.96197955,0.78679896,1.1912458,1.0902522,0.62127481,0.77225037
1.1414849,0.96606332,0.98947432,1.2916937,0.96945804,0.49756097,1.058736
1.159463,1.0237953,0.95587476,1.1585237,0.79607346,0.80931406,1.1485933
0.944116,1.1421522,1.0976735,0.82653804,0.67035674,1.0430891,1.2344562
0.77794034,1.1183774,1.1247419,0.55624667,0.82493,1.0367506,1.1458853
0.59741518,1.0857179,1.122047,0.44364773,1.0685565,1.1608048,0.85415118
0.77225037,0.83157725,0.99754667,0.78679896,1.1912458,1.0902522,0.62127481
1.058736,0.70250588,0.77406653,0.98947432,1.2916937,0.96945804,0.49756097
1.1485933,0.64917325,0.67630712,0.95587476,1.1585237,0.79607346,0.80931406
1.2344562,0.92959329,0.72445263,1.0976735,0.82653804,0.67035674,1.0430891
1.1458853,1.1407976,1.0303591,1.1247419,0.55624667,0.82493,1.0367506
0.85415118,1.2080261,1.1801427,1.122047,0.44364773,1.0685565,1.1608048
0.62127481,1.268496,1.2506686,0.99754667,0.78679896,1.1912458,1.0902522
0.49756097,0.9912293,1.1989987,0.77406653,0.98947432,1.2916937,0.96945804
0.80931406,0.70220017,0.87114663,0.67630712,0.95587476,1.1585237,0.79607346
1.0430891,0.48816416,0.60602798,0.72445263,1.0976735,0.82653804,0.67035674
1.0367506,0.58586111,0.45163741,1.0303591,1.1247419,0.55624667,0.82493
1.1608048,0.94668329,0.73553573,1.1801427,1.122047,0.44364773,1.0685565
1.0902522,1.008759,0.99456302,1.2506686,0.99754667,0.78679896,1.1912458
0.96945804,1.0232927,0.98098646,1.1989987,0.77406653,0.98947432,1.2916937
0.79607346,1.1559444,1.0857031,0.87114663,0.67630712,0.95587476,1.1585237
0.67035674,1.0720927,1.1289641,0.60602798,0.72445263,1.0976735,0.82653804
0.82493,1.0286336,1.0828069,0.45163741,1.0303591,1.1247419,0.55624667
1.0685565,0.79460252,0.98224963,0.73553573,1.1801427,1.122047,0.44364773
1.1912458,0.72093651,0.75966277,0.99456302,1.2506686,0.99754667,0.78679896
1.2916937,0.76292167,0.71111527,0.98098646,1.1989987,0.77406653,0.98947432
1.1585237,1.0248985,0.78645769,1.0857031,0.87114663,0.67630712,0.95587476
0.82653804,1.1929944,1.0673541,1.1289641,0.60602798,0.72445263,1.0976735
0.55624667,1.2920208,1.2116816,1.0828069,0.45163741,1.0303591,1.1247419
0.44364773,1.2293181,1.2990734,0.98224963,0.73553573,1.1801427,1.122047
0.78679896,0.88290244,1.1657704,0.75966277,0.99456302,1.2506686,0.99754667
0.98947432,0.58527613,0.81779454,0.71111527,0.98098646,1.1989987,0.77406653
0.95587476,0.4185536,0.54428063,0.78645769,1.0857031,0.87114663,0.67630712
1.0976735,0.69074767,0.43047549,1.0673541,1.1289641,0.60602798,0.72445263
1.1247419,0.95977708,0.7783259,1.2116816,1.0828069,0.45163741,1.0303591
1.122047,0.93601019,0.97551443,1.2990734,0.98224963,0.73553573,1.1801427
0.99754667,1.0268467,0.93705618,1.1657704,0.75966277,0.99456302,1.2506686
0.77406653,1.1397909,1.0807206,0.81779454,0.71111527,0.98098646,1.1989987
0.67630712,1.1581327,1.1339189,0.54428063,0.78645769,1.0857031,0.87114663
0.72445263,1.1205956,1.1551319,0.43047549,1.0673541,1.1289641,0.60602798
1.0303591,0.85280669,1.047361,0.7783259,1.2116816,1.0828069,0.45163741
1.1801427,0.67763483,0.80021464,0.97551443,1.2990734,0.98224963,0.73553573
1.2506686,0.57983286,0.65377513,0.93705618,1.1657704,0.75966277,0.99456302
1.1989987,0.86429914,0.63810292,1.0807206,0.81779454,0.71111527,0.98098646
0.87114663,1.0976939,0.96140773,1.1339189,0.54428063,0.78645769,1.0857031
0.60602798,1.1367408,1.1354401,1.1551319,0.43047549,1.0673541,1.1289641
0.45163741,1.2374931,1.1782311,1.047361,0.7783259,1.2116816,1.0828069
0.73553573,1.0493382,1.2323246,0.80021464,0.97551443,1.2990734,0.98224963
0.99456302,0.80588138,0.95811452,0.65377513,0.93705618,1.1657704,0.75966277
0.98098646,0.59127581,0.71400985,0.63810292,1.0807206,0.81779454,0.71111527
1.0857031,0.57929225,0.51434848,0.96140773,1.1339189,0.54428063,0.78645769
1.1289641,0.92472931,0.65876782,1.1354401,1.1551319,0.43047549,1.0673541
1.0828069,1.0849831,0.99374878,1.1782311,1.047361,0.7783259,1.2116816
0.98224963,1.0943246,1.0532057,1.2323246,0.80021464,0.97551443,1.2990734
0.75966277,1.2041235,1.0987291,0.95811452,0.65377513,0.93705618,1.1657704
0.71111527,1.0091917,1.1569941,0.71400985,0.63810292,1.0807206,0.81779454
0.78645769,0.84987188,0.99327584,0.51434848,0.96140773,1.1339189,0.54428063
1.0673541,0.63876182,0.87055783,0.65876782,1.1354401,1.1551319,0.43047549
1.2116816,0.67747918,0.66607204,0.99374878,1.1782311,1.047361,0.7783259
1.2990734,0.97202288,0.75154249,1.0532057,1.2323246,0.80021464,0.97551443
1.1657704,1.1405471,0.99147904,1.0987291,0.95811452,0.65377513,0.93705618
0.81779454,1.1943368,1.1618652,1.1569941,0.71400985,0.63810292,1.0807206
0.54428063,1.2338428,1.2531013,0.99327584,0.51434848,0.96140773,1.1339189
0.43047549,0.94462558,1.2445235,0.87055783,0.65876782,1.1354401,1.1551319
0.7783259,0.6973843,0.92459418,0.66607204,0.99374878,1.1782311,1.047361
0.97551443,0.49856007,0.63924685,0.75154249,1.0532057,1.2323246,0.80021464
0.93705618,0.66823589,0.44899067,0.99147904,1.0987291,0.95811452,0.65377513
1.0807206,0.99611375,0.65946924,1.1618652,1.1569941,0.71400985,0.63810292
1.1339189,1.0393748,0.9716526,1.2531013,0.99327584,0.51434848,0.96140773
1.1551319,1.0920087,0.97791817,1.2445235,0.87055783,0.65876782,1.1354401
1.047361,1.1489492,1.0391898,0.92459418,0.66607204,0.99374878,1.1782311
0.80021464,1.0066576,1.1412631,0.63924685,0.75154249,1.0532057,1.2323246
0.65377513,0.89589007,1.0983393,0.44899067,0.99147904,1.0987291,0.95811452
0.63810292,0.68845995,1.049342,0.65946924,1.1618652,1.1569941,0.71400985
0.96140773,0.75294149,0.80399406,0.9716526,1.2531013,0.99327584,0.51434848
1.1354401,0.96184563,0.70992449,0.97791817,1.2445235,0.87055783,0.65876782
1.1782311,1.1555071,0.70350356,1.0391898,0.92459418,0.66607204,0.99374878
1.2323246,1.2567316,0.98952236,1.1412631,0.63924685,0.75154249,1.0532057
0.95811452,1.2751778,1.1734521,1.0983393,0.44899067,0.99147904,1.0987291
0.71400985,0.96335246,1.2538876,1.049342,0.65946924,1.1618652,1.1569941
0.51434848,0.65830948,1.25085,0.80399406,0.9716526,1.2531013,0.99327584
0.65876782,0.44799275,0.92423636,0.70992449,0.97791817,1.2445235,0.87055783
0.99374878,0.59888825,0.6307003,0.70350356,1.0391898,0.92459418,0.66607204
1.0532057,0.94430988,0.44136962,0.98952236,1.1412631,0.63924685,0.75154249
1.0987291,0.96837958,0.64946966,1.1734521,1.0983393,0.44899067,0.99147904
1.1569941,0.99677549,0.96197955,1.2538876,1.049342,0.65946924,1.1618652
0.99327584,1.1434629,0.96606332,1.25085,0.80399406,0.9716526,1.2531013
0.87055783,1.1210684,1.0237953,0.92423636,0.70992449,0.97791817,1.2445235
0.66607204,1.1148356,1.1421522,0.6307003,0.70350356,1.0391898,0.92459418
0.75154249,0.86401556,1.1183774,0.44136962,0.98952236,1.1412631,0.63924685
0.99147904,0.71420118,1.0857179,0.64946966,1.1734521,1.0983393,0.44899067
1.1618652,0.62999725,0.83157725,0.96197955,1.2538876,1.049342,0.65946924
1.2531013,0.87537864,0.70250588,0.96606332,1.25085,0.80399406,0.9716526
1.2445235,1.1167941,0.64917325,1.0237953,0.92423636,0.70992449,0.97791817
0.92459418,1.1896694,0.92959329,1.1421522,0.6307003,0.70350356,1.0391898
0.63924685,1.272203,1.1407976,1.1183774,0.44136962,0.98952236,1.1412631
0.44899067,1.0454715,1.2080261,1.0857179,0.64946966,1.1734521,1.0983393
0.65946924,0.74997564,1.268496,0.83157725,0.96197955,1.2538876,1.049342
0.9716526,0.52383173,0.9912293,0.70250588,0.96606332,1.25085,0.80399406
0.97791817,0.53664145,0.70220017,0.64917325,1.0237953,0.92423636,0.70992449
1.0391898,0.91117041,0.48816416,0.92959329,1.1421522,0.6307003,0.70350356
1.1412631,1.0244044,0.58586111,1.1407976,1.1183774,0.44136962,0.98952236
1.0983393,1.0151287,0.94668329,1.2080261,1.0857179,0.64946966,1.1734521
1.049342,1.1633675,1.008759,1.268496,0.83157725,0.96197955,1.2538876
0.80399406,1.0695966,1.0232927,0.9912293,0.70250588,0.96606332,1.25085
0.70992449,1.0183575,1.1559444,0.70220017,0.64917325,1.0237953,0.92423636
0.70350356,0.80087884,1.0720927,0.48816416,0.92959329,1.1421522,0.6307003
0.98952236,0.71535296,1.0286336,0.58586111,1.1407976,1.1183774,0.44136962
1.1734521,0.78553095,0.79460252,0.94668329,1.2080261,1.0857179,0.64946966
1.2538876,1.0319822,0.72093651,1.008759,1.268496,0.83157725,0.96197955
1.25085,1.1937155,0.76292167,1.0232927,0.9912293,0.70250588,0.96606332
0.92423636,1.2977947,1.0248985,1.1559444,0.70220017,0.64917325,1.0237953
0.6307003,1.2217806,1.1929944,1.0720927,0.48816416,0.92959329,1.1421522
0.44136962,0.87524512,1.2920208,1.0286336,0.58586111,1.1407976,1.1183774
0.64946966,0.57851885,1.2293181,0.79460252,0.94668329,1.2080261,1.0857179
0.96197955,0.4176362,0.88290244,0.72093651,1.008759,1.268496,0.83157725
0.96606332,0.70155638,0.58527613,0.76292167,1.0232927,0.9912293,0.70250588
1.0237953,0.96135267,0.4185536,1.0248985,1.1559444,0.70220017,0.64917325
1.1421522,0.93393602,0.69074767,1.1929944,1.0720927,0.48816416,0.92959329
1.1183774,1.0323424,0.95977708,1.2920208,1.0286336,0.58586111,1.1407976
1.0857179,1.1394608,0.93601019,1.2293181,0.79460252,0.94668329,1.2080261
0.83157725,1.1605598,1.0268467,0.88290244,0.72093651,1.008759,1.268496
0.70250588,1.1161968,1.1397909,0.58527613,0.76292167,1.0232927,0.9912293
0.64917325,0.84854339,1.1581327,0.4185536,1.0248985,1.1559444,0.70220017
0.92959329,0.67338626,1.1205956,0.69074767,1.1929944,1.0720927,0.48816416
1.1407976,0.57982826,0.85280669,0.95977708,1.2920208,1.0286336,0.58586111
1.2080261,0.87043086,0.67763483,0.93601019,1.2293181,0.79460252,0.94668329
1.268496,1.0990834,0.57983286,1.0268467,0.88290244,0.72093651,1.008759
0.9912293,1.1357404,0.86429914,1.1397909,0.58527613,0.76292167,1.0232927
0.70220017,1.2369383,1.0976939,1.1581327,0.4185536,1.0248985,1.1559444
0.48816416,1.0441753,1.1367408,1.1205956,0.69074767,1.1929944,1.0720927
0.58586111,0.80417958,1.2374931,0.85280669,0.95977708,1.2920208,1.0286336
0.94668329,0.59002711,1.0493382,0.67763483,0.93601019,1.2293181,0.79460252
1.008759,0.58533894,0.80588138,0.57983286,1.0268467,0.88290244,0.72093651
1.0232927,0.93051649,0.59127581,0.86429914,1.1397909,0.58527613,0.76292167
1.1559444,1.0871279,0.57929225,1.0976939,1.1581327,0.4185536,1.0248985
1.0720927,1.0984983,0.92472931,1.1367408,1.1205956,0.69074767,1.1929944
1.0286336,1.2044155,1.0849831,1.2374931,0.85280669,0.95977708,1.2920208
0.79460252,1.0039892,1.0943246,1.0493382,0.67763483,0.93601019,1.2293181
0.72093651,0.84210523,1.2041235,0.80588138,0.57983286,1.0268467,0.88290244
0.76292167,0.63124655,1.0091917,0.59127581,0.86429914,1.1397909,0.58527613
1.0248985,0.68055115,0.84987188,0.57929225,1.0976939,1.1581327,0.4185536
1.1929944,0.97935183,0.63876182,0.92472931,1.1367408,1.1205956,0.69074767
1.2920208,1.139917,0.67747918,1.0849831,1.2374931,0.85280669,0.95977708
1.2293181,1.1935307,0.97202288,1.0943246,1.0493382,0.67763483,0.93601019
0.88290244,1.2269029,1.1405471,1.2041235,0.80588138,0.57983286,1.0268467
0.58527613,0.93758049,1.1943368,1.0091917,0.59127581,0.86429914,1.1397909
0.4185536,0.69527243,1.2338428,0.84987188,0.57929225,1.0976939,1.1581327
0.69074767,0.50033084,0.94462558,0.63876182,0.92472931,1.1367408,1.1205956
0.95977708,0.68171448,0.6973843,0.67747918,1.0849831,1.2374931,0.85280669
0.93601019,1.0034848,0.49856007,0.97202288,1.0943246,1.0493382,0.67763483
1.0268467,1.0435853,0.66823589,1.1405471,1.2041235,0.80588138,0.57983286
1.1397909,1.1027381,0.99611375,1.1943368,1.0091917,0.59127581,0.86429914
1.1581327,1.14542,1.0393748,1.2338428,0.84987188,0.57929225,1.0976939
