REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
4.4185728,0.25705492,0.0038392971,0.43857674,0.98296779,0.98879408,0.89362994,-0.027909681,0.12198314
8.1626757,1.7927448,1.5311159,0.051210928,1.1623096,-0.74177533,0.078232365,-0.26981618,-0.0004962028
6.6516235,0.18949939,-0.6586953,1.5371688,-0.004982457,-0.80210897,0.15687397,0.44972401,-0.28859945
-2.533465,-0.28564862,-1.7994542,-1.1989795,-1.0726319,-0.0083377105,-0.64518722,-0.44468684,-0.25179551
8.9483435,1.4853749,0.34485435,1.6134993,1.1118486,-0.60965421,0.16036207,-0.089522537,0.19471787
-2.6549877,0.70113086,-0.83595652,0.53773501,1.2351274,1.6554041,0.43216163,-0.40692732,-0.42739353
-1.741468,-0.0098671756,0.038471924,-1.827095,1.7102424,-1.5289975,1.6240221,0.24904598,0.11574202
9.0639625,0.23937099,0.61306244,0.57319804,1.6164269,1.3065151,-1.1342028,-0.5970113,0.43109987
-0.21750756,-0.3281027,0.95794043,-1.185859,0.7873813,1.1291817,0.42348317,-0.035210018,-0.17477201
9.4491841,0.64962228,0.53883967,0.9516212,-1.8357086,0.19928848,1.7603889,0.18882119,-0.48228731
9.0974246,0.61928434,-0.41284148,1.7797879,-1.3494704,-0.76317978,-1.52464,-0.17129962,-0.23274083
-7.4272664,1.0205266,-1.1060806,-0.46465347,1.8251066,-1.2015068,1.6902201,0.39729515,0.53955586
1.6380442,-0.26594555,1.3677391,-1.3274606,-0.29660801,-1.2682138,0.20778849,0.43398076,0.31464731
-6.5865932,-0.38542406,-1.1148241,-0.39019593,1.622438,0.54816841,-0.59646437,-0.18551146,-0.29108567
-0.75825634,0.38679061,1.4628319,-1.5453691,1.6701178,-1.0880434,1.0929153,0.5158116,0.44561964
4.491459,1.0345061,0.1144274,0.52658375,-1.4582913,-1.3089628,1.4639728,-0.388268,-0.02032254
0.24308504,1.3793629,1.7691891,1.471036,0.62393354,-1.441864,-0.41955248,-0.53624364,0.55312928
-8.3215936,0.13741165,-1.4779779,-0.43034628,1.6296137,0.51257393,0.58298166,0.055278712,0.26930439
-5.875345,-0.63193157,-1.0340271,0.39741047,-1.0047686,-1.7129765,0.81548564,-0.48701338,-0.033899416
4.8258516,0.79331254,-0.97204266,1.6741512,-1.1575872,0.94410265,-0.022976012,-0.51785791,-0.037920022
1.4397805,-0.38267321,-0.12022083,0.12087918,-0.36575376,1.5016636,-1.0947787,0.3154476,0.12780157
-5.1095062,-0.12231308,-1.1143205,0.5342064,-1.5214826,-0.25099491,0.059107366,-0.58539095,0.13430982
6.8246537,0.4560279,0.23150738,0.39619999,1.2701635,-1.3689619,-0.37520218,0.33052762,0.37764178
7.3692151,0.70832087,-0.63064499,1.739952,0.17244297,-0.81268561,-0.41882411,-0.23959456,0.33416207
8.4278805,0.82282166,1.1294277,0.78886461,-0.33012698,0.8651929,0.7496757,0.24075077,-0.10187574
-0.81167413,0.54791118,-1.1498794,-1.4577851,-0.34092299,0.37234904,0.017832442,-0.59939344,-0.005521669
0.49982071,-1.2650887,-0.046906918,-0.45314033,-0.70898793,0.72914667,-1.2132066,0.34599011,-0.14424822
-4.0316629,-1.1933374,-0.49354922,-1.2771788,0.33084528,-0.10245189,0.94042196,-0.49840533,0.50163084
-1.979849,-0.9124647,0.20449516,-1.2088198,-0.58245747,1.0966819,0.83765467,0.51365176,0.14517217
1.0768426,0.96965639,-0.31109654,0.26718118,0.5499246,-1.239471,0.74027196,0.33229193,0.03044947
3.143406,1.7726026,-1.4762699,-1.8822542,-1.7220018,-0.075652722,-1.0352212,-0.26201528,0.3092365
2.1689694,0.43309061,-0.74464994,0.77351673,1.8419703,-0.51660359,-0.45109448,-0.080694551,-0.23332433
0.89135379,0.37040044,1.1968267,-1.1792119,-0.59049082,1.7968901,-0.42676419,0.48232296,0.40197798
9.8896752,0.13780173,1.308177,0.40912459,-0.16104502,0.11263882,0.62528736,-0.41627467,-0.32841402
-2.4436998,1.0854402,0.39311999,-1.486604,1.6176818,-0.22182966,0.15110496,-0.41351621,0.4330847
-2.8116159,-1.0850086,-0.67897165,0.044678214,0.69442069,-0.51656612,0.17859519,0.25467491,-0.078780791
-5.6844394,-1.4726507,-1.3728169,-1.0775954,-0.49172198,-0.72598196,1.6236655,-0.45873484,0.043583324
-5.2737961,1.5862494,-0.71846416,-0.20166558,-0.24317208,-0.40939526,-0.61819909,-0.06264653,-0.50023193
0.092449557,-0.62220471,0.3390854,-1.0974466,1.3896468,1.1944147,-0.24934544,0.44324928,0.090722962
0.45221541,-1.3168831,0.29469807,-0.67286166,0.94762417,-1.1553287,1.2032223,0.23985677,0.47271619
8.1724976,-0.81346636,1.5387453,0.10084562,-1.5477417,-0.50766404,-1.0005829,0.24711522,0.065511346
-7.7410174,-1.7304045,-1.8139159,0.78648051,1.0693365,1.172226,0.045722541,-0.19198324,0.13762739
-5.658411,-1.5596733,-1.2368748,-0.86451984,-0.74718274,-0.32609881,0.7081677,0.17981043,0.4738893
8.7600201,0.80888887,0.69542696,1.3162175,-0.17170747,1.8644843,0.88637893,-0.41965015,0.54000397
-8.4298952,0.77533455,-1.535155,-0.077232987,-1.2053696,0.85599984,0.80815164,-0.12266864,-0.091837178
-0.25927344,-0.96588121,-0.32791274,0.38076418,-1.8056597,0.061748967,1.089317,0.46543201,-0.28419592
8.3752828,-1.5105211,-0.74570842,1.8333216,1.1512857,-1.2954529,-1.4404802,0.069630987,0.28800393
-0.71855963,-0.99871089,-1.6893301,-1.3703975,-1.8829519,1.6324684,-0.51676284,0.20443048,0.26307307
-2.3615251,-1.6679991,-1.001914,1.025385,1.3824197,0.36537344,-0.35392018,0.1856988,-0.16020632
-0.31401527,0.66734214,0.53354857,-1.2678156,-0.63947892,0.29456257,0.81972794,-0.59137525,0.35609511
-8.6627566,1.5408838,-1.6562691,0.10983043,-1.3363625,0.88590416,-1.7580391,0.38193068,0.30898425
-2.4125332,-1.5761657,0.54923711,-1.4844337,0.39469098,-1.4724471,-1.7213021,0.11897714,0.44872689
-2.9320553,-0.77650591,0.69771796,-1.6478812,1.5988378,-0.25988561,1.4296826,-0.23507324,-0.47591222
8.7675567,1.7067982,0.90283146,-0.0042391004,0.38175286,-0.26851341,-0.32111515,0.48715518,0.01716973
7.9762403,1.7958932,1.6679186,-0.35193949,-0.056317075,-0.27336552,1.0673683,-0.55629078,-0.37916742
2.3301467,1.6747666,1.6458821,-1.2682222,0.068142664,-0.77924308,-0.067043567,0.12802644,0.14033886
-2.9539589,-1.6487012,-0.87387858,0.29669672,-1.0107355,-0.21137655,-1.3492669,-0.35410752,0.51485407
0.88715789,-0.14974466,1.5422475,-1.3557639,-0.98066717,-0.021384197,-1.2626387,-0.10787868,0.083082842
-2.1551981,-1.3404557,-0.050043377,-0.38883886,1.8112088,-1.0460033,-1.0810726,0.44092659,-0.5467968
-5.99719,-1.3001636,-1.4438277,0.50596678,-1.1359073,-0.36346874,-1.5630756,-0.59537124,0.39553484
-1.844813,-0.77276734,-0.55673021,-0.045103544,-0.30311917,-1.3739029,-0.47974588,0.23904956,0.10596179
9.782484,0.31340179,0.77794413,0.8549379,1.8097142,0.22232135,0.57290133,0.1271867,0.42691569
9.9281655,1.1686998,1.1000352,0.64786466,1.157859,-0.14609355,-1.1820372,0.29703659,0.29402929
3.0880953,0.4720056,1.1050246,1.5660894,-0.25452649,1.0224865,1.6759088,-0.56548322,-0.076533302
-6.0270014,0.32922509,-0.94347851,-0.79682749,-1.5550207,1.5615775,-0.68796923,-0.1213492,0.48394533
9.0425189,0.21714839,0.33898443,0.97547124,-0.59869045,-0.29738203,0.80250612,-0.32526311,0.50284995
-1.1939403,-0.63131037,1.8665422,1.5435517,1.714413,0.70893421,-1.6319615,0.47644037,-0.066694723
8.658837,-0.4342179,0.64784036,0.74936615,-0.67643275,1.2469702,0.89141063,0.099146922,-0.43767761
-9.5207126,-0.14926816,-1.7589912,0.27801566,1.6892168,-0.53425003,0.78826091,0.26520639,0.5237513
-2.518103,-1.6082541,0.33724954,-1.7933641,-0.63020394,1.6128652,1.7646849,0.37196569,-0.37272268
1.0351592,-1.0996904,1.3778357,-1.279533,-1.5374026,-0.1547216,0.83282758,-0.11046478,-0.18148844
-6.7035183,0.38912104,-0.8385023,-0.78012693,0.15780229,-1.8343759,-0.021967757,0.076138393,0.45797055
-2.5834927,0.97732034,0.3199876,-1.6316194,-0.29384016,0.012083609,-0.48599025,0.43272144,-0.45077284
3.2865068,-1.6936666,1.1443596,-0.83470047,-0.9712251,0.33511873,0.093187805,0.53931016,0.58583203
6.5698172,0.24813451,0.87501769,-0.0012613762,1.4195166,1.8168332,-0.76583292,-0.27919875,-0.49341561
0.47950267,1.1432091,-1.3212674,-1.7637514,-0.5588696,1.6972588,-1.0894425,0.063262731,0.056725497
5.9785744,1.8391624,1.3007157,-0.58684937,-1.089759,-1.3514861,-0.71250487,-0.58298234,-0.18421468
1.9674937,-0.30189677,0.32138376,-0.78589659,1.2047886,0.6890001,-1.1424482,-0.30861983,-0.57345569
2.2793204,1.0372918,1.6944633,0.93508839,-0.72911979,1.6648943,1.5972118,-0.3814988,-0.25030538
9.2278701,0.99735089,1.4512864,0.44586812,-0.87791148,0.37405919,-1.3990829,-0.46166569,-0.015265479
1.3170524,0.73226607,-1.5641759,-1.5129689,-0.41711863,1.5220113,1.5965181,-0.49293528,0.036725791
8.8839361,1.4148624,-1.0081439,1.8757324,1.436629,-0.85741518,1.7935206,-0.16183434,0.45023567
-2.2058703,-0.27992805,0.09837128,-1.6649092,-1.8477954,0.63138836,-0.55573612,0.50384884,-0.21253563
-4.9521901,0.9853052,-1.1952588,1.1412929,0.4024135,0.14309144,-0.26548804,0.4830149,0.031471201
2.5839461,-0.82789982,0.22988059,-0.55594138,-1.8668922,0.11341367,-1.4315359,-0.079712569,-0.5291551
8.4906727,-0.97338934,1.6598713,0.11417823,0.10877244,-0.26859143,-1.6324228,0.4086077,-0.13035783
6.117217,0.86674879,0.51018057,1.8267783,0.50568984,1.7492804,-1.381042,0.054428585,0.38123422
6.94067,-1.8736253,0.04803305,0.53047681,-0.11623585,-0.76187355,1.5795559,-0.037799124,-0.48987972
5.0057403,-0.65496873,0.081232933,0.57405606,0.95747812,-1.4161334,-1.5048954,-0.14121677,0.16972827
-7.1865138,0.70089656,-1.0040104,-0.28050793,1.6620772,-0.51025037,0.76990735,0.47670466,-0.42485137
3.2837876,-1.4985889,-0.0067315985,-0.040640913,-0.69790334,-1.4677875,1.1950806,-0.11697801,-0.44941929
-2.6827179,-1.8533227,-1.7889116,-1.1957024,1.2262765,-0.075531996,0.99381816,-0.43758655,0.28284532
8.0081718,1.8263456,0.77431074,0.10716149,-0.95433471,1.4685526,0.35502331,-0.28414993,0.29211844
0.94514917,1.3653068,-0.7376951,0.79637608,1.5080001,-0.1548093,-0.64111006,-0.23255815,-0.20485913
8.1666601,-0.83983369,-0.53733225,1.7641401,-0.44857892,0.55651734,0.23721374,-0.54583315,0.18223085
0.59032459,1.1119702,1.4327508,1.8202865,0.72614594,1.1322816,-0.25463443,-0.251987,-0.34547177
2.007183,1.4322778,1.4107415,1.3608254,-0.65896545,0.76665811,-0.33349921,0.23449444,0.34813281
-3.9757825,-0.41416575,-1.6277164,1.215153,1.4669875,0.4397957,-1.149427,-0.44389489,-0.14136722
-5.426844,0.12910095,-1.6692203,1.0929508,-1.5527378,-1.539718,-1.3705612,-0.275255,-0.21085188
-1.0871934,-0.58900895,0.31329906,-0.94864241,-0.87855906,0.79994521,1.1758449,0.17520081,-0.19996298
-1.5843379,1.3265067,-0.65731859,-1.7137253,-0.45889667,0.56193918,0.88430972,0.5104389,0.14663345
-3.0431117,-1.0419913,-1.5095117,1.1396821,-0.28176603,-0.63327637,-1.0166484,-0.5006288,0.33169123
-3.3387882,-1.4625035,-0.47465183,-0.34129427,1.6719533,-0.39932516,-1.0161172,-0.058623682,-0.088224768
-2.7257558,1.2765234,-0.035753665,-1.4959679,-1.1955364,0.24650837,-0.066206944,-0.19617942,0.41246402
-9.1440569,-0.36840494,-1.587632,0.10016368,-1.699322,0.34219182,-1.6665148,0.42195932,-0.12978076
4.6744776,1.1775412,-1.0994455,1.7239801,-0.60421027,1.1787159,-0.2050349,-0.10275653,-0.22891834
6.6765158,-0.72403165,0.47329078,0.085488745,0.47317335,1.8818589,-1.1520772,-0.22226127,0.054873353
-1.2505108,-1.7076227,0.31936235,-0.83049242,-1.8749017,1.2154761,-0.64258022,0.30234458,-0.49459314
0.45472326,-0.71282344,0.35413784,-0.69512934,-0.084046463,1.1477859,0.20255169,0.017995595,0.051963752
-4.2874928,-0.77037826,-1.8723413,-0.99153652,-1.7467876,1.8089826,-0.76285572,0.048323592,-0.22538757
-3.3884426,0.97749746,-0.47310417,-0.71907802,0.79103556,-1.542024,1.3419802,-0.22825512,0.11618363
-5.1330773,0.9372752,-1.6745007,-0.94647774,1.5738577,-1.6402127,-1.4650472,-0.55995291,0.47152549
-3.3486933,0.40498606,-1.8588929,-1.1582418,1.2508191,1.4921306,0.78895751,0.39192307,0.2510977
-1.0396194,-0.63142915,-0.12965845,-0.16094731,1.7548124,1.1161768,0.50564752,0.33043709,0.056186208
-2.3457471,-0.24628466,0.056229371,-1.2006606,0.83131786,0.66834535,-1.4550647,0.044808575,-0.50228825
-5.9279334,0.12977887,-1.5851173,0.89558559,-1.1483317,-1.8358639,1.3591239,0.28752618,0.052480381
3.8320549,0.11865253,-0.089923386,0.39203403,-0.88887256,0.87685698,0.75251481,-0.17049232,0.1355632
-0.68312265,-1.2232342,-1.5709599,1.3345087,-1.884481,-1.4479417,-0.77913957,0.53243761,0.27883987
8.4984018,1.4505573,-0.49876947,1.464047,0.026853398,-1.0642867,0.76137417,0.4255992,-0.15417654
6.6717459,-1.3984702,1.3068698,1.0583172,0.69694238,0.3965206,-0.88130091,-0.01379185,-0.19961875
1.8843296,0.65250552,-0.011429017,0.17797557,1.695863,1.8404108,-0.33759313,-0.067277481,-0.33262897
3.3071521,0.95800801,-0.050015959,0.071965806,-0.6121835,-0.88042107,-0.3355335,0.15138327,0.29868968
8.4617926,1.5001869,0.47561522,1.4532186,-1.0090543,1.655116,-0.63982828,-0.57524054,0.3322015
-5.4407748,-0.90917734,-1.093492,-0.0033309741,0.56498674,-0.67408111,-0.69815356,0.59418846,0.12542776
-1.7822545,-1.0542913,-0.89146808,-1.2769621,0.20240626,1.3821867,0.21986115,0.22073306,-0.53943947
9.4496162,-1.1281918,1.1339034,0.613389,-1.4781569,0.33220811,0.18321241,-0.24397949,-0.1632072
-1.4027388,0.55451867,0.57482201,-1.2488455,1.518727,-0.82424475,1.3420107,-0.064962622,0.17321057
3.2147082,-0.15699051,0.3983614,-0.10218017,1.7373689,-1.7731318,0.12145273,0.55197703,-0.12201644
-3.5953352,0.21883281,-1.5103225,-1.1790787,1.647737,-0.25164745,0.40164256,-0.47886779,0.069134082
1.9622967,1.0571882,0.57148371,-0.80696721,1.4424745,-0.6297092,-1.3818195,-0.50509258,-0.29102672
-0.76436014,-0.27057947,-1.1162225,-1.2729767,-0.67338335,-0.28061774,-0.18341334,0.36904958,-0.18368845
-8.6876124,1.093848,-1.5531118,-0.28522652,1.5249848,-1.2062047,-1.869926,-0.5943491,-0.42532793
-10.727529,-0.27195443,-1.6057939,0.21657949,-1.6826393,1.7546568,-1.4987082,0.55933823,-0.0023047376
-2.1079104,-1.0547081,-0.35630157,-1.7414434,1.1511735,0.58854624,-0.55033,-0.57427627,-0.26133497
-1.4714234,-0.80662693,-0.37827153,-1.5393793,0.55302335,1.8324069,0.85844179,0.12128119,-0.42703039
0.33203114,0.31513189,-0.30347309,0.21768002,1.7343115,-0.37911176,-0.58148872,-0.46827792,0.45301774
5.5764713,-0.41085762,1.1932779,-0.50642465,0.98042738,-0.23878342,1.7224915,0.24400195,0.54071369
8.845361,0.54980972,0.59962201,0.87450388,-1.0969681,-1.8770714,-1.3216783,-0.35964629,-0.17521576
5.7465429,-0.16101945,0.54225701,1.8381928,0.083695503,0.49345342,-0.33301166,0.44278853,-0.45321272
8.1163141,1.4259528,0.66396898,0.38958123,-0.64407617,-1.573193,1.5026763,0.26927828,0.56006298
4.7736762,0.56064597,1.7686845,0.53028802,0.48073807,0.84510042,-1.4226086,-0.32002358,-0.23633329
-3.0199952,-0.16826461,-0.58991571,0.15313786,-1.0612478,-0.94123572,-0.80148001,-0.1851994,0.15374317
6.3575607,1.135318,1.769767,-0.12515466,0.13615413,0.0064342499,-1.1869864,0.21963736,0.2451168
5.4967149,0.24504311,1.6966167,-0.57085264,0.10355982,-1.1689904,1.5556648,0.54877525,0.065577809
-8.5877801,1.7788865,-1.4198782,-0.3557201,0.49137511,-1.3339439,0.066916466,0.39199982,0.34093657
-2.6401847,0.37998447,0.16946494,-1.8556421,0.69780071,-0.25723533,0.73390163,-0.14794294,-0.076916358
-5.7252003,-1.0468795,-0.72858931,-0.72895637,0.64157719,1.0418973,-0.069639796,-0.56136848,-0.51997651
-6.2737748,1.1144648,-1.8789479,1.0692223,-0.74779351,0.71841261,-0.66474044,0.54882549,-0.29002895
2.8598289,-0.36621495,1.2903608,-1.2050392,-1.1313888,0.17961352,-0.93437485,0.44939451,0.17359941
2.7844756,1.5244584,1.2562739,-1.0767926,1.690432,1.0391821,-0.46438267,-0.37032385,0.36705124
-2.8488499,-0.53332692,1.2232585,-1.7893078,-0.31418001,1.2220825,1.0650379,0.1763969,-0.49722603
9.2928157,-0.24472393,-0.10195076,1.8231341,-0.42292098,-1.7502914,-0.53072577,-0.094914415,-0.42658013
-6.3750331,1.4695921,-1.023757,-0.409448,-1.5046093,0.59574162,-0.25467502,-0.46914996,0.19659795
6.9091191,-1.8168771,0.027182331,0.69418942,-0.63357685,1.4729105,-1.7994222,-0.21045615,0.4635334
5.5405814,0.64692175,0.39004811,-0.33691252,-0.082113212,-0.28925662,1.6494663,-0.42854451,-0.14755893
-2.5103435,1.1843277,-0.13508567,-0.89826872,1.2919319,-1.1887875,0.57822807,-0.17566608,-0.41980083
1.2437632,1.2802299,-1.8286334,-1.5259231,0.51587324,-0.5141079,0.02499788,0.53451382,0.37369647
