REGRESSION,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
8.7469669,0.091968525,0.051413944,0.80449357,0.33703435,0.24482186,-0.13704731,0.019598947,-0.00049370849
5.8926469,0.32120107,-0.08641591,0.90856232,0.18172757,0.66723652,0.64344876,0.14421076,-0.24974354
-5.2048122,0.50351274,-0.91196335,-0.79409706,-0.90362365,-0.11554,-0.3765495,-0.27743873,0.28729009
5.2228664,0.89373705,-0.17245777,0.56399773,-0.33188513,-0.40977922,0.4683442,-0.036135075,-0.12219812
1.3781362,0.050660991,-0.5406558,0.56895409,0.031650978,0.40051053,0.20414214,0.1266012,0.18640604
-2.8310695,-0.85979189,-0.45266056,-0.18525228,0.41160935,0.13129934,-0.53498091,-0.059198409,-0.14766823
-3.9778269,-0.81686161,-0.86157568,-0.27365987,-0.10978375,0.23600374,0.56832683,0.25435621,-0.035165913
-2.6298752,-0.10524763,-0.80859481,0.47691586,0.69375947,-0.31986537,-0.083915188,-0.13234836,-0.17895299
-3.3197444,0.43084838,-0.73068131,-0.07506242,-0.53879469,-0.19564396,-0.82550095,-0.29327556,-0.082337978
-1.2704975,-0.79922949,-0.45646843,-0.095576568,-0.373216,0.49095944,-0.78032955,0.16625362,0.024675047
-4.7372765,0.35659255,-0.90775821,0.13826316,-0.3612492,-0.073289584,-0.90203758,0.048440543,-0.05978945
7.2757502,0.37295641,0.80110385,-0.085457525,0.05154591,-0.74745952,0.67688463,0.22059166,0.084016984
-0.57259487,0.85905132,-0.68422977,0.2644062,-0.85034641,-0.038756205,0.81909349,0.21439336,-0.29085894
7.6294215,-0.8363965,0.68290079,0.019045987,-0.33654829,0.38456281,-0.16565581,-0.031120488,0.15796575
-0.10740116,-0.2188095,0.017019947,-0.45900707,0.59139475,0.20080524,0.86316723,0.20164272,0.20926206
4.5702781,-0.4164244,-0.0048088454,0.23082655,0.2632298,0.11239039,0.21972787,0.10769839,-0.11324249
-3.1941059,-0.20898573,-0.75097086,0.09543858,-0.060987682,0.39586913,-0.52081947,0.10216288,-0.14846982
1.5742962,0.21295452,-0.4040514,0.60312757,-0.52614256,-0.55138333,-0.65794011,-0.27055293,0.21686889
5.0768198,-0.26590522,0.16060274,-0.0061389662,0.49495314,0.3684675,0.75418765,-0.22106647,-0.26407735
-3.9272491,-0.46513207,-0.56383128,-0.64062483,-0.11510766,-0.65002393,0.25039934,-0.20502565,-0.066076928
-3.8036851,0.14162023,-0.48776634,-0.21701683,-0.012775389,0.16896962,-0.7556127,-0.20273131,0.094812253
-0.44854504,-0.28419934,-0.060807965,-0.35354091,-0.58206366,0.17563061,-0.016754926,-0.23607941,0.013300316
0.17282669,-0.82183087,0.44307264,-0.73760596,0.40963313,0.84622869,0.57562763,-0.28760798,-0.22733006
-0.50171716,0.2000572,-0.39948695,0.0347204,-0.79047281,-0.30950782,0.57957916,-0.14756875,0.21204953
1.7787827,-0.26232365,0.037547423,-0.40058595,0.41330556,0.36526391,-0.30980076,-0.18273058,0.2471236
-4.1707483,0.64832909,-0.46133548,-0.8430748,-0.34697676,0.41419576,0.24715137,-0.1811479,-0.15269552
-4.0553891,-0.48251723,-0.58806713,-0.82205748,0.4044412,0.29332153,0.69613794,0.022578147,0.27092006
8.6193867,-0.14643282,0.65553393,-0.0065910693,0.43627822,0.050779159,-0.43956037,-0.17513635,0.083338316
6.9113241,0.83906492,0.81129359,-0.35734873,-0.49163558,0.72615907,-0.53195657,-0.079482273,-0.25857019
8.8927125,0.034235476,0.48418767,0.38884344,0.15073194,-0.028520521,-0.56567388,0.13850148,-0.20570614
-2.9881944,-0.32369956,-0.43673647,-0.21280911,-0.92191031,-0.21167368,-0.68833161,-0.26002618,0.14006037
8.9639607,0.61171445,0.53701825,0.49835793,-0.84093425,-0.18498415,-0.73685448,-0.049319666,0.28437284
6.3573893,-0.45779042,0.30517162,0.055208645,0.49354724,-0.64110979,-0.72599287,-0.14152385,-0.19132945
-1.7439357,-0.86123128,-0.14011424,-0.59042988,0.93622763,-0.43152323,0.6981968,0.23714884,-0.039409375
1.6259582,0.14648779,0.26834727,-0.58618929,0.57953903,0.74686211,0.59226095,-0.10206186,0.046342713
7.6534305,0.2575242,0.351181,0.50305804,0.87070935,-0.78324094,0.5993732,0.14727861,-0.28841604
4.5300739,-0.026115449,0.27229632,-0.18788897,-0.54931678,0.14532526,-0.42084328,-0.2417709,-0.24355253
0.47334613,-0.58877195,0.52662056,-0.83970276,-0.22178916,0.83169764,-0.48840442,0.11732679,-0.28866223
6.2985291,0.16947399,0.18149141,0.46793714,0.58477641,0.1786613,0.02613673,0.027175582,0.14001104
1.3258076,-0.10846369,-0.19725864,0.31089581,0.12897625,0.0049781819,0.73025761,0.15718717,0.044842942
-0.46939634,0.23662139,-0.36057036,0.026244395,0.0099433113,-0.64381532,0.92603847,-0.047680338,0.2365658
9.3639019,-0.74979946,0.93355418,-0.12518977,-0.45405085,-0.93238511,0.92430014,0.2525456,0.13396634
0.071755437,-0.71561889,0.4949892,-0.91044645,0.19600463,-0.65257731,0.68978183,0.21847194,-0.14207295
7.210207,0.56551812,0.7169752,-0.31893492,0.47444167,0.57893762,0.063810857,-0.022490697,-0.0011373012
-4.4474785,0.2682259,-0.7410423,-0.79641552,-0.28590488,-0.45151635,0.19599753,-0.24567344,0.16652211
5.1706757,-0.82578788,-0.088884039,0.89573828,-0.46704817,-0.72342424,-0.62758203,0.14015038,-0.09247937
6.8425652,0.94007492,0.14134423,0.52848685,0.3676937,-0.9414335,-0.35557762,-0.28131538,-0.067656622
7.4553533,-0.32938681,0.11040794,0.82987122,0.85913308,0.68984916,-0.066967076,-0.062758541,0.017206164
3.9425828,-0.050258811,-0.23973917,0.73875776,0.09915082,0.12708175,0.208308,0.21327553,0.12189626
3.3998722,-0.90977418,0.18514671,-0.30093467,-0.47307528,-0.23352626,-0.39839017,-0.12137825,-0.0041641919
9.9179103,0.66735602,0.766835,0.75438885,0.80206449,-0.90453087,-0.28351995,0.015280545,0.020118213
4.1339358,-0.85828733,0.32993445,-0.3310419,0.56763562,0.49157087,0.071311662,-0.094427422,-0.041676284
-4.9816517,-0.7957803,-0.91954837,-0.098486851,-0.27749698,-0.51164188,0.0024088876,0.28714928,-0.28198802
-3.9712714,0.085878953,-0.50842166,-0.53910436,0.25448747,0.20666034,-0.63278009,-0.068594088,-0.26084045
1.2719592,0.79957012,0.52662318,-0.79575549,-0.50251394,0.73416027,0.11241198,0.18548694,-0.12101258
7.5125475,0.44451107,0.81859047,-0.24081938,-0.45169091,-0.85299593,0.66960853,0.29463522,0.13420139
-3.4970375,0.38579201,-0.24084646,-0.90675692,0.0024895573,0.372966,-0.92280025,-0.02838208,-0.017610985
-4.6659629,-0.59008418,-0.79351111,-0.4804942,-0.5162827,-0.71278666,-0.91256854,0.1095701,0.14463431
3.3007479,0.84440933,0.1568775,-0.41270558,0.29387377,0.55283583,0.56570551,0.030721846,-0.25793107
-0.063403503,-0.14943194,-0.74172999,0.84037609,0.22861932,0.86544135,-0.72952862,0.14277246,0.17667424
4.0930279,-0.11339534,-0.14532408,0.4406852,0.60559204,-0.57476209,0.37092281,0.17553206,-0.032650943
-5.043269,0.74016855,-0.69401259,-0.16442008,-0.063333768,0.54927217,-0.89514338,-0.2687362,0.15074418
3.3113366,-0.76215236,0.66346153,-0.59931104,0.58201362,0.86839629,-0.074736153,-0.22602924,-0.27338233
5.4602859,0.19822309,0.8189084,-0.55219013,0.86185302,-0.71997795,0.74544856,-0.17374591,0.052455866
2.0359035,0.70919931,0.93855334,-0.92740227,-0.15223247,-0.68639067,-0.23973786,0.24216476,0.2631113
-3.6608799,0.35091276,-0.23532203,-0.42044937,0.20588544,-0.46188609,-0.67246608,0.017929869,0.14731165
9.6804494,0.83826267,0.52268112,0.80857935,-0.73660163,0.32471091,0.4697446,0.25574768,-0.048659736
-1.2250724,-0.075967395,-0.6690676,0.62585698,0.72606587,-0.21339165,0.59700745,0.090926607,0.0034829905
7.2780859,-0.82114632,0.63870349,-0.13258638,-0.36172857,-0.59032029,0.89316301,-0.12595761,-0.16961865
3.4048978,-0.56771236,0.10363027,0.015011778,-0.28109308,-0.63263482,0.34100605,-0.27416853,0.049552268
3.290828,0.078442568,0.80027932,-0.7484996,0.16076627,0.85731409,0.27732453,-0.15970861,0.17738203
9.2325829,-0.4407262,0.59029564,0.5775021,0.4415036,-0.71923392,0.05565511,0.14561651,-0.023276188
1.6357608,-0.0091093163,-0.41887599,0.26036055,0.89790018,0.053854574,0.35514098,-0.25462574,-0.29489314
2.9075622,-0.84518791,-0.047781138,-0.066497983,0.14705981,0.45737154,0.19463349,0.25693064,0.033326639
2.7423126,-0.87704398,-0.12537969,0.12381876,0.030997831,0.73280759,-0.0026117876,-0.1726307,0.19584639
8.6398508,-0.030599391,0.30890798,0.64874665,0.90183399,0.19589167,-0.66611748,-0.21813198,-0.14423922
4.2246898,-0.718009,-0.091482791,0.5724976,-0.73118462,0.89049189,-0.050191793,0.28222871,-0.18200325
9.8816581,-0.40382026,0.71805821,0.91870654,-0.85536847,0.37839024,-0.23547458,0.25001893,0.26821978
6.601266,0.53372207,-0.23681268,0.91555906,0.90865798,-0.095604505,-0.84275406,-0.19455537,0.1078965
6.4854963,0.6798856,0.23654821,0.2944221,0.34376771,0.315056,0.30601572,-0.266624,0.25039911
0.30784957,0.18179277,-0.12192863,-0.30776489,-0.28636511,-0.6467096,-0.59423311,-0.24864619,0.0034597341
5.3328494,-0.16414754,0.7472591,-0.27548273,-0.58732203,0.39116155,-0.47296153,-0.065816291,0.22559974
4.15908,0.8003337,0.16532049,0.11693868,-0.62034398,-0.43184879,0.8813548,-0.29791523,-0.061263431
-4.7686567,-0.17118553,-0.67304691,-0.28091288,0.51105403,-0.45752145,-0.82920371,0.29761252,-0.22638687
3.0437459,-0.89242216,-0.347637,0.62730852,0.61758892,-0.63340353,0.61605169,-0.025556467,0.072467408
2.7096037,-0.12651683,-0.13837952,0.29069116,-0.15864498,0.86605588,0.1741294,-0.23656399,0.26894254
8.8992109,-0.88808875,0.85563304,0.29835448,0.46186173,0.26298486,-0.2342408,0.25053145,-0.11785438
-2.3911953,-0.56077391,-0.14909919,-0.80418419,-0.79207832,-0.90391925,0.57121926,0.1283608,-0.23996252
0.093185319,0.47093607,0.094060507,-0.60279719,0.42400452,-0.77316378,0.32025583,-0.28441379,0.057386909
4.7700303,-0.93689032,0.60349166,-0.061775291,0.35322273,0.88928899,0.46718605,-0.232065,0.28352654
7.0918098,0.095895835,0.084268835,0.70465786,0.0087379917,-0.16710973,-0.029328848,0.29552547,0.09658214
-4.290199,0.80432898,-0.54431331,-0.58433515,-0.30216325,-0.38730719,-0.72026684,-0.10822862,0.20154052
9.9684626,0.91563415,0.28570764,0.90648406,-0.81845228,0.67844561,0.53894491,0.26594648,-0.23746116
8.2891145,0.59803042,0.51404272,0.76457297,0.43555165,-0.85088481,0.33708733,-0.23867325,0.21860782
4.0797653,-0.81153991,-0.012650192,0.38820193,0.67860102,-0.61894318,0.49185502,-0.25717883,-0.004606144
-0.90635441,-0.048575572,-0.22387347,-0.27006695,-0.042164837,0.078894816,0.86138839,0.28510954,0.23608219
9.7740744,0.10469199,0.89477578,0.32079444,0.6191551,-0.70010429,-0.75997114,-0.11963133,-0.043727748
8.8508941,0.2128058,0.86638244,0.00765632,0.50279026,0.14001526,0.81182101,-0.29214116,-0.21649948
-4.3742408,0.92140138,-0.80212794,-0.16196138,-0.20905332,-0.0019321179,-0.42886038,0.068064801,-0.23489573
-0.42679792,0.33775236,-0.88237902,0.6863998,0.39328041,-0.67539644,-0.18533908,0.26664484,0.099749519
-4.8080325,0.28324591,-0.88378039,-0.24690779,0.89299071,0.47835995,0.46012351,-0.21546701,0.24601883
-2.6312228,0.74938615,-0.34027813,-0.099247159,0.13869923,-0.57212937,-0.61978732,-0.15941397,-0.27061587
-1.321358,-0.75706827,-0.59619459,0.18141739,-0.776085,0.23217521,0.31059925,0.25451475,0.22947803
4.505562,0.1169544,-0.35605547,0.50963862,0.25808881,0.41579863,0.79724672,-0.26219621,0.2683422
-1.1084041,-0.54216264,-0.25214458,-0.41373246,-0.00035436689,-0.30097753,0.69152265,-0.068450737,-0.2515412
-1.6775337,-0.1663264,-0.058703466,-0.79738341,0.41131399,0.82201223,0.72007457,0.27961361,0.2658865
6.1330564,-0.14321987,-0.0081435973,0.73231914,-0.67218188,-0.82196079,0.14460542,0.21501225,-0.08903661
8.2623793,-0.12033004,0.17041271,0.87891875,-0.40961265,-0.50193815,-0.89814412,-0.12218639,0.21339736
5.4031293,-0.72447686,0.5304735,-0.17184486,-0.44462121,-0.78467231,-0.83818476,0.25045942,-0.12847474
-1.4527175,0.39285224,-0.33175979,-0.18820129,-0.14354569,0.17067721,-0.33057559,0.27540497,-0.26864008
6.3512907,-0.10608034,0.27578247,-0.029865113,-0.54476942,-0.71033984,0.62711235,-0.2528798,0.2491408
-4.8665236,-0.28467819,-0.56912002,-0.9355845,-0.069201506,-0.052111053,0.6738872,-0.21516468,-0.072698402
-1.2727349,-0.76042429,-0.45210739,-0.31290213,0.080006206,0.69097375,-0.015506238,-0.15580367,-0.1922522
3.1639716,-0.57423318,-0.16449699,0.52897592,-0.8373209,0.22612868,0.47424882,-0.24744208,-0.15907081
-2.6168883,0.30455362,-0.9067212,0.60280728,-0.25432289,0.67446604,-0.37225065,-0.079295777,-0.12412808
5.1400503,-0.064848325,-0.40147022,0.63098178,0.15055037,0.68971778,-0.39010025,-0.17166808,0.17452005
4.787324,-0.75861741,-0.24312105,0.44822573,-0.83771195,-0.69141629,0.11757301,0.19612409,-0.14237521
-0.77427748,-0.3147352,-0.56904299,0.3592005,-0.43000133,-0.11258342,0.30590364,-0.26622876,0.29322098
9.3464586,-0.73803872,0.67598217,0.60497222,0.31768202,-0.79750569,0.24111852,-0.055905114,0.002745861
-4.1150016,-0.15806404,-0.67990296,-0.52821709,0.39620795,-0.48103983,-0.26182158,0.29796165,0.24138027
1.4401951,0.87379184,0.13051194,-0.57407199,0.65978855,-0.12752223,-0.071632194,0.17963548,-0.066472152
10.063949,0.0080059931,0.72487955,0.58262874,-0.10309096,-0.37557187,0.47991794,0.081427729,-0.044161357
4.3297556,-0.062590858,-0.15933054,0.65351884,0.054853054,0.17199755,-0.75907296,-0.11451453,0.15436957
0.28769118,0.2807945,-0.61567527,0.75195542,-0.5124659,-0.65231286,-0.52055338,-0.27433169,-0.29264317
8.9280852,-0.79703076,0.68345803,-0.040300445,-0.63052941,-0.08750875,-0.49420229,0.29965978,-0.0179986
-1.7289959,-0.32193269,-0.90010362,0.61196915,-0.83714191,-0.53549631,0.5764518,-0.078424069,0.12668021
3.6307613,-0.89750923,0.86196437,-0.73344935,0.52642396,-0.37398058,0.83534117,0.13678802,-0.20382264
1.3549783,-0.77658138,-0.5707267,0.33533902,0.0256244,0.8994222,-0.75496358,0.26998369,-0.18414042
-1.8367224,-0.15085973,-0.23420174,-0.44140786,0.44324431,0.26264572,-0.27940506,-0.17074087,0.1581486
-1.5734047,0.011078804,-0.40914494,-0.18096629,0.81794223,0.17395811,0.14788923,-0.2171351,-0.18968409
-2.2728559,-0.69256405,-0.32326158,-0.61530898,-0.63158972,0.94138988,-0.37749658,0.055854338,-0.25614569
-3.2999658,-0.12744262,-0.61851937,0.075120437,-0.37105951,0.92082537,0.82660638,0.20712749,-0.0083469399
-1.8336328,0.35494152,-0.38225662,-0.65830094,0.62548524,0.13302853,0.25314126,0.063762944,0.063793355
7.1689866,-0.078822397,0.35575495,0.094300899,-0.33243569,-0.23827061,0.91652082,0.034488758,0.052553277
-0.27915096,0.19769807,-0.4653187,0.069300665,-0.16628535,0.63123484,0.63381791,0.22075036,-0.2487235
-4.2975539,-0.3012711,-0.47265475,-0.70543467,0.13024665,0.62201245,0.19955032,0.16113389,-0.22270492
8.4454202,-0.63330259,0.42754357,0.27398473,-0.085190886,0.76303243,0.93315405,0.21950895,-0.11311331
-3.4349629,-0.92820267,-0.40985023,-0.7251511,0.50825663,-0.34954572,0.59169438,-0.13312076,0.039448322
-4.4743764,0.02497638,-0.56708256,-0.62113853,-0.59124535,0.42525286,-0.52678252,0.00085495929,-0.030699167
9.5258193,0.12283722,0.49878802,0.73270711,0.19353806,-0.63917166,-0.19614522,0.055568591,-0.25869388
-1.2812284,-0.84182587,-0.090652409,-0.55091442,-0.31674277,-0.38114165,-0.7685407,0.2346355,-0.28107602
8.597465,-0.76864237,0.91326007,-0.031312522,-0.36694163,0.38663888,0.79773166,-0.067834627,-0.096573775
4.1930969,-0.36267287,0.50341247,-0.71225818,0.42967959,0.36007645,-0.78747089,-0.23873924,-0.29040435
-3.3423641,0.54671051,-0.59499365,-0.36890247,-0.52486703,0.15193748,-0.50153802,0.054711495,-0.263906
7.6575868,-0.84258361,0.3686797,0.55065913,-0.20387774,0.2761681,0.79664306,0.10831356,0.026059674
5.9200159,-0.047306087,0.37784785,0.073422748,-0.62979329,-0.9102357,-0.031894784,-0.23180725,-0.18444659
4.5951518,0.6474718,0.20994625,-0.070241582,-0.56806714,-0.20434725,-0.075119853,0.12123933,0.069392323
4.3973515,-0.3871392,0.21823146,-0.30745193,-0.68138173,-0.87743206,0.89184964,0.047745638,0.26093692
3.2422777,0.52418353,-0.32980649,0.59677365,0.12599456,0.78548941,-0.50837143,0.097111444,0.1520391
8.0575351,-0.24769446,0.86604082,-0.079035823,0.53861541,-0.93248116,-0.6900062,-0.21878028,-0.24018877
8.9528128,-0.16518544,0.26787411,0.88613804,0.28795559,-0.8964392,-0.0035076306,-0.16524253,0.16882697
4.0605118,0.23499817,0.63228596,-0.54953792,0.198601,-0.36930076,0.32082187,-0.25614421,-0.015786395
8.3300187,-0.38307327,0.69580846,0.18829382,-0.18618676,-0.2145936,-0.75463775,0.21311961,-0.098738444
9.6274561,0.32349315,0.73743877,0.55045534,0.1408161,-0.80803737,0.42094772,0.20054549,-0.23191008
1.9479625,-0.35425384,0.6303616,-0.84799482,-0.099750474,-0.7806873,0.16441642,0.00058288439,0.19653798
4.2866772,0.67160983,0.63239067,-0.67453714,-0.8228084,-0.90663022,0.24681563,-0.17729025,-0.11722903
4.2392251,0.41372458,-0.13221033,0.30368384,-0.44539503,-0.59564767,-0.051195494,-0.28740567,0.17293311
0.80495625,0.27271398,-0.70819986,0.77951592,0.88276288,0.11019058,-0.93822596,0.24659718,-0.24115932
9.8494788,-0.51731604,0.76951096,0.49039466,-0.84776488,-0.0050895676,-0.71736156,-0.16545372,0.21928832
-3.4302023,-0.69483704,-0.82631147,0.53587604,0.15074349,0.16559101,0.89368963,0.29139914,-0.25464463
-0.1456863,-0.03848718,-0.31426392,-0.1881913,0.024232879,0.13159181,0.61063802,-0.18782481,-0.17156542
3.5820102,0.31393698,0.34820285,-0.54177203,0.65787669,-0.21590555,-0.18506357,-0.059440086,-0.0095304009
-3.4793443,0.070848989,-0.53297532,-0.40723371,-0.10323417,-0.89756683,-0.1061149,-0.097104296,-0.031905897
2.3491384,0.49506485,0.36098557,-0.58762585,0.9396322,0.24044578,-0.17251816,-0.14358873,-0.095840924
-0.85842347,0.63332708,-0.015952763,-0.45439535,0.81747585,-0.12463442,-0.54499683,-0.24272982,-0.16001126
-1.5464163,-0.3430102,-0.77819422,0.596591,0.82622024,-0.18431009,-0.71769135,-0.12974901,-0.29167768
7.8385345,-0.7122424,0.69491225,0.20530845,-0.73452674,-0.61671389,0.26041449,-0.025650045,0.29970059
-1.4997541,0.21306734,-0.39276833,-0.14291458,-0.53197781,-0.60669325,0.91630408,0.074982412,0.22939627
2.0672044,-0.42994005,0.91724922,-0.84408006,-0.27781005,-0.11854306,0.044800808,0.27689932,0.24690986
2.8633393,0.67234611,-0.18772511,0.31968316,0.79139902,0.7967288,-0.10362386,0.029515187,-0.13824521
9.2923488,-0.90234485,0.6427776,0.48270389,-0.044577992,-0.89494461,0.61160385,0.17924592,-0.013842059
3.8565362,0.49169568,0.28394967,-0.36548596,0.34774881,-0.63309393,0.16465156,0.058546521,-0.0086226193
1.930651,0.87850789,0.22494051,-0.64582862,-0.86724542,0.5678531,0.37688106,0.25120549,-0.18929288
9.4229051,-0.77089695,0.71962615,0.88155476,0.5398509,-0.90211868,0.67412139,-0.1623054,-0.26680443
1.7077005,0.68491744,-0.016404481,-0.50659399,0.019291586,0.021324193,0.25414536,0.035576187,-0.27102278
0.47566775,0.37725569,-0.45418291,0.61801899,0.93982477,-0.29296022,-0.27844713,0.15402989,-0.21956539
4.5811217,-0.73995992,0.43064851,-0.31998542,-0.21666917,0.17541298,0.095412234,-0.16036276,-0.016940286
9.0118285,0.89412055,0.6180989,0.39801241,-0.31282901,-0.5759599,-0.91113552,-0.024026935,-0.020689501
-0.047988227,0.85311958,-0.47641413,0.19908757,0.268537,0.71772493,-0.91280854,0.025601002,0.07603246
9.0456734,-0.38465173,0.5559762,0.56711105,-0.78507352,-0.041532691,-0.60636717,0.23612879,0.21657814
-0.73426271,-0.53781553,-0.70361957,0.47722655,0.26059325,-0.84599834,-0.47404786,0.12249877,0.23687863
6.7489952,0.68855033,0.72303684,-0.22851937,0.81445397,-0.019648433,-0.36398451,-0.25679073,-0.081729642
-1.1973684,-0.72283984,-0.23035772,0.076580826,-0.33072942,0.16466748,0.45147809,-0.26702716,0.074511744
-2.9360939,0.37346099,-0.14326608,-0.78467824,-0.93792546,0.17048808,0.26067442,0.16492359,-0.12917771
4.5336795,-0.91025005,-0.27294832,0.53946736,0.19155737,0.00063868004,-0.57543806,0.10177865,-0.0062387535
8.5803409,0.4563794,0.48420044,0.60346076,-0.58111732,-0.88386192,0.26770122,-0.042836601,0.045239484
4.5029368,0.439852,-0.20318859,0.54892428,0.7976407,0.14311892,0.19643044,0.27028697,0.11309875
8.8330327,0.15907371,0.68482259,0.27449977,-0.85372745,-0.31525874,0.05646946,-0.29774582,-0.21397551
6.374112,0.35688792,0.28655825,0.12292213,0.040887074,-0.81974563,-0.32437759,-0.16633777,-0.23886867
4.5866982,-0.20631861,0.7214638,-0.27724106,0.019659337,0.54725306,-0.90114704,0.012680219,0.1164404
-0.44384649,-0.58509222,0.16841016,-0.73376677,0.84638058,-0.64138792,0.25426456,0.07327345,-0.29312221
-2.1682977,0.29876503,-0.17791376,-0.65695025,0.70696215,-0.84727563,0.67800844,0.23275531,-0.081588395
7.5549622,-0.80475489,0.92590777,-0.46141853,-0.35392836,0.44590539,-0.25150421,0.29414148,0.23589111
-2.4867573,-0.55957951,-0.80938313,0.42217254,0.48094703,0.58720208,-0.52204198,0.16191184,0.25226549
-0.55015541,0.71010756,-0.76104403,0.44160542,-0.89275365,-0.26414593,-0.4302838,0.25299655,-0.086911932
3.9017654,0.8518953,-0.31837423,0.47316052,-0.21882779,-0.2903602,0.066228734,-0.28724916,-0.19657096
7.335478,-0.52822917,0.19314174,0.2396658,-0.087010822,0.33464902,-0.26148582,0.2942167,-0.29994207
-0.2308388,0.23112884,-0.31101323,-0.21745841,0.10537145,-0.88021592,-0.65742757,0.07148754,0.29109249
-5.5003145,-0.026515883,-0.80292186,-0.31060347,-0.87052577,0.098608508,0.43723303,-0.27575467,-0.20880984
-5.8982398,-0.21045042,-0.86358751,-0.15715994,-0.56439715,-0.7264121,0.049264379,0.15626015,0.064285461
5.9001668,-0.48460612,0.11813131,0.57473444,-0.83560735,0.75145233,0.45686501,-0.24790624,-0.16021568
